Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.081000,0.337000,0.000000,0.000000,1.410000,0.860000,0.950000,3.360000,0.000000,2.980000,0.630000,0.650000,0.320000
5180000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.345000,0.180000,-0.600000,-0.600000,-0.380000,1.650000,3.830000,0.000000,4.380000,1.870000,0.250000,0.420000
5700000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.371000,0.000000,0.000000,7.720000,3.340000,2.370000,4.160000,0.000000,5.920000,4.510000,6.990000,10.160000
2412000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.344000,0.060000,-0.050000,1.620000,0.920000,1.310000,3.230000,0.000000,2.690000,0.730000,0.260000,-0.050000
5180000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.349000,0.120000,-0.410000,-0.350000,-0.410000,1.970000,3.820000,0.000000,4.220000,1.840000,0.540000,0.540000
5700000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.096000,0.360000,0.000000,0.000000,8.150000,3.290000,2.370000,4.380000,0.000000,5.770000,4.350000,6.990000,10.630000
