Standard,Frequency(Hz),Channel BW(Hz),Data Rate/MCS Index,Frame Format,Payload Length,Power Level,# Packets Transmitted,#Packets Received,PER(%),Measurment Time(min)
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-71.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-72.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-73.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-74.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-75.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-76.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-77.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-78.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-79.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-80.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-81.000000,100,95,5.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,18Mbps,OFDM,634,-82.000000,100,54,46.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-67.000000,100,100,0.000000,0.042433
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-68.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-69.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-70.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-71.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-72.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-73.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-74.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-75.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-76.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-77.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-78.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-79.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-80.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-81.000000,100,93,7.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,18Mbps,OFDM,634,-82.000000,100,63,37.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-67.000000,100,100,0.000000,0.045100
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-68.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-69.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-70.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-71.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-72.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-73.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-74.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-75.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-76.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-77.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-78.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-79.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-80.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-81.000000,100,98,2.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-82.000000,100,90,10.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,18Mbps,OFDM,634,-83.000000,100,43,57.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-55.000000,100,100,0.000000,0.049433
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-56.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-57.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-58.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-59.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-60.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-61.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-62.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-63.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-64.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-65.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-66.000000,100,99,1.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-67.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-68.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-69.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-70.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-71.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-72.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-73.000000,100,100,0.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-74.000000,100,98,2.000000,
802.11 A/G OFDM,2412000000.000000,20000000.000000,54Mbps,OFDM,734,-75.000000,100,87,13.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-55.000000,100,100,0.000000,0.034900
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-56.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-57.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-58.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-59.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-60.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-61.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-62.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-63.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-64.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-65.000000,100,100,0.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-66.000000,100,98,2.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-67.000000,100,97,3.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-68.000000,100,93,7.000000,
802.11 A/G OFDM,5180000000.000000,20000000.000000,54Mbps,OFDM,734,-69.000000,100,81,19.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-55.000000,100,100,0.000000,0.034933
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-56.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-57.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-58.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-59.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-60.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-61.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-62.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-63.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-64.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-65.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-66.000000,100,100,0.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-67.000000,100,98,2.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-68.000000,100,95,5.000000,
802.11 A/G OFDM,5500000000.000000,20000000.000000,54Mbps,OFDM,734,-69.000000,100,79,21.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-55.000000,100,100,0.000000,0.037300
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-56.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-57.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-58.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-59.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-60.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-61.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-62.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-63.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-64.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-65.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-66.000000,100,100,0.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-67.000000,100,99,1.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-68.000000,100,97,3.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-69.000000,100,93,7.000000,
802.11 A/G OFDM,5700000000.000000,20000000.000000,54Mbps,OFDM,734,-70.000000,100,74,26.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-60.000000,100,100,0.000000,0.051467
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-64.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-65.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-66.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-67.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-68.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-69.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-70.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-71.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-72.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-73.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-74.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-75.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-76.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-77.000000,100,99,1.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-78.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-79.000000,100,93,7.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS4,Mixed Format,734,-80.000000,100,64,36.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-60.000000,100,100,0.000000,0.037283
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-64.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-65.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-66.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-67.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-68.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-69.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-70.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-71.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-72.000000,100,99,1.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-73.000000,100,91,9.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS4,Mixed Format,734,-74.000000,100,64,36.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-60.000000,100,100,0.000000,0.034733
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-64.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-65.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-66.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-67.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-68.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-69.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-70.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-71.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-72.000000,100,99,1.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS4,Mixed Format,734,-73.000000,100,88,12.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-60.000000,100,100,0.000000,0.037317
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-64.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-65.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-66.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-67.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-68.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-69.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-70.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-71.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-72.000000,100,100,0.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-73.000000,100,96,4.000000,
802.11 N MIMOOFDM,5700000000.000000,20000000.000000,MCS4,Mixed Format,734,-74.000000,100,73,27.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-55.000000,100,100,0.000000,0.041583
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-56.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-57.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-58.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-59.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-60.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-64.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-65.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-66.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-67.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-68.000000,100,99,1.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-69.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-70.000000,100,100,0.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-71.000000,100,97,3.000000,
802.11 N MIMOOFDM,2412000000.000000,20000000.000000,MCS7,Mixed Format,734,-72.000000,100,82,18.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-55.000000,100,100,0.000000,0.025617
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-56.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-57.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-58.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-59.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-60.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-63.000000,100,100,0.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-64.000000,100,99,1.000000,
802.11 N MIMOOFDM,5180000000.000000,20000000.000000,MCS7,Mixed Format,734,-65.000000,100,89,11.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-55.000000,100,100,0.000000,0.027967
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-56.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-57.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-58.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-59.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-60.000000,100,99,1.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-61.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-62.000000,100,100,0.000000,
802.11 N MIMOOFDM,5500000000.000000,20000000.000000,MCS7,Mixed Format,734,-63.000000,100,100,0.000000,
