Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  30Hz) ,SMM(30MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.082000,0.021000,0.000000,0.000000,13.540000,9.210000,5.340000,5.550000,0.000000,5.750000,4.200000,7.520000,13.810000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.081000,0.825000,0.000000,0.000000,8.380000,4.120000,3.260000,5.110000,0.000000,5.210000,3.920000,5.170000,8.700000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.082000,0.388000,0.000000,0.000000,9.840000,1.860000,1.340000,3.330000,0.000000,5.490000,3.500000,5.410000,12.520000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.081000,0.351000,0.000000,0.000000,9.140000,2.400000,1.930000,3.160000,0.000000,3.890000,1.260000,3.480000,7.080000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.082000,0.352000,0.000000,0.000000,8.960000,4.090000,3.280000,5.220000,0.000000,5.180000,4.160000,5.040000,8.680000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.081000,0.376000,0.000000,0.000000,10.430000,2.100000,1.620000,3.380000,0.000000,5.350000,3.660000,5.490000,13.190000
