Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.081000,0.353000,0.000000,0.000000,4.220000,2.270000,2.490000,4.040000,0.000000,4.030000,1.910000,3.550000,3.570000
5180000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.351000,0.000000,0.000000,4.210000,3.980000,3.510000,5.520000,0.000000,5.080000,3.890000,4.410000,3.940000
5700000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.371000,0.000000,0.000000,5.650000,2.050000,1.540000,3.670000,0.000000,5.410000,3.680000,5.360000,7.860000
2412000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.351000,0.000000,0.000000,4.120000,2.340000,2.560000,3.830000,0.000000,4.180000,1.970000,3.050000,3.360000
5180000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.356000,0.000000,0.000000,4.240000,4.220000,3.660000,5.320000,0.000000,5.850000,4.310000,4.570000,4.490000
5700000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.377000,0.000000,0.000000,6.290000,2.150000,1.660000,3.610000,0.000000,5.170000,3.300000,5.530000,8.210000
