Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.018000,0.000000,0.000000,10.620000,6.540000,5.960000,5.620000,0.000000,6.840000,5.440000,6.740000,9.810000
5180000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.082000,0.018000,0.000000,0.000000,10.350000,8.910000,7.000000,6.500000,0.000000,7.640000,7.410000,8.990000,9.330000
5700000000.000000,15.000000,20000000.000000,MCS 4,Mixedmode,0.083000,0.019000,0.000000,0.000000,13.390000,8.830000,6.060000,5.840000,0.000000,8.240000,7.280000,10.580000,14.000000
2412000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.021000,0.000000,0.000000,8.970000,7.480000,7.030000,6.770000,0.000000,9.320000,5.930000,4.980000,7.530000
5180000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.082000,0.019000,0.000000,0.000000,7.400000,7.910000,6.810000,8.930000,0.000000,7.600000,6.440000,7.610000,7.010000
5700000000.000000,15.000000,20000000.000000,MCS 7,Mixedmode,0.083000,0.019000,0.000000,0.000000,13.130000,7.660000,7.140000,8.450000,0.000000,8.040000,7.140000,9.990000,12.980000
