Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  30Hz) ,SMM(30MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.020000,0.000000,0.000000,13.780000,6.890000,5.120000,5.170000,0.000000,7.010000,4.210000,6.530000,12.430000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.049000,0.000000,0.000000,8.200000,4.150000,3.320000,5.240000,0.000000,5.470000,3.880000,5.010000,8.720000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.020000,0.000000,0.000000,17.590000,9.040000,6.640000,7.110000,0.000000,8.650000,7.870000,11.390000,19.050000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,9.520000,6.730000,5.940000,7.060000,0.000000,6.730000,4.550000,6.060000,10.460000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.018000,0.000000,0.000000,14.810000,9.720000,7.600000,7.690000,0.000000,8.480000,6.860000,10.500000,12.690000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.018000,0.000000,0.000000,16.970000,8.990000,5.930000,9.230000,0.000000,9.440000,7.820000,11.310000,17.750000
