Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  30Hz) ,SMM(30MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.082000,0.057000,0.000000,0.000000,12.160000,4.550000,3.010000,3.250000,0.000000,4.970000,2.500000,5.710000,11.150000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.082000,0.022000,0.000000,0.000000,15.140000,10.280000,7.380000,7.510000,0.000000,8.350000,6.680000,10.260000,13.930000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.082000,0.022000,0.000000,0.000000,18.890000,10.500000,6.950000,7.640000,0.000000,8.850000,7.780000,11.760000,19.450000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.081000,0.019000,0.000000,0.000000,14.590000,8.940000,8.790000,8.810000,0.000000,8.600000,7.240000,6.690000,14.080000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.082000,0.019000,0.000000,0.000000,14.110000,9.300000,7.170000,9.090000,0.000000,8.350000,6.660000,9.170000,13.930000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.082000,0.017000,0.000000,0.000000,15.190000,8.890000,6.370000,8.450000,0.000000,7.640000,8.460000,9.730000,17.300000
