Standard,Frequency(Hz),Channel BW(Hz),Data Rate/MCS Index,Frame Format,Payload Length,Power Level,# Packets Transmitted,#Packets Received,PER(%),Measurment Time(min)
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-95,200,3,98.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-15,200,200,0,0.04255
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-16,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-17,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-24,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-25,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-26,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-31,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-36,200,199,0.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-76,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-80,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-82,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-83,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-84,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-85,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-86,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-87,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-88,200,200,0,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-89,200,198,1,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-90,200,198,1,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-91,200,192,4,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-92,200,178,11,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-93,200,139,30.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-94,200,31,84.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-95,200,3,98.5,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2427000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-15,200,199,0.5,0.042583
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-16,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-17,200,199,0.5,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-24,200,199,0.5,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-25,200,198,1,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-26,200,198,1,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-31,200,197,1.5,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-36,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-76,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-80,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-82,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-83,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-84,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-85,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-86,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-87,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-88,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-89,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-90,200,200,0,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-91,200,197,1.5,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-92,200,170,15,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-93,200,132,34,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-94,200,32,84,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-95,200,0,100,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2432000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-15,200,198,1,0.04255
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-16,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-17,200,199,0.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-24,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-25,200,199,0.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-26,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-31,200,198,1,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-36,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-76,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-80,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-81,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-82,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-83,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-84,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-85,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-86,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-87,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-88,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-89,200,200,0,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-90,200,198,1,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-91,200,189,5.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-92,200,177,11.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-93,200,129,35.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-94,200,34,83,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-95,200,1,99.5,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2437000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-15,200,200,0,0.04255
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-16,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-17,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-18,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-23,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-24,200,198,1,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-25,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-26,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-31,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-36,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-46,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-76,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-81,200,198,1,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-80,200,193,3.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-81,200,192,4,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-82,200,199,0.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-83,200,197,1.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-84,200,191,4.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-85,200,196,2,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-86,200,195,2.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-87,200,191,4.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-88,200,192,4,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-89,200,194,3,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-90,200,192,4,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-91,200,184,8,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-92,200,160,20,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-93,200,132,34,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-94,200,41,79.5,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-95,200,4,98,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2442000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-15,200,200,0,0.042567
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-16,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-17,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-22,200,199,0.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-24,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-25,200,197,1.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-26,200,198,1,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-31,200,199,0.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-36,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-71,200,198,1,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-76,200,200,0,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-81,200,191,4.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-80,200,192,4,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-81,200,198,1,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-82,200,197,1.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-83,200,191,4.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-84,200,192,4,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-85,200,193,3.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-86,200,191,4.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-87,200,192,4,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-88,200,192,4,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-89,200,192,4,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-90,200,191,4.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-91,200,189,5.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-92,200,170,15,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-93,200,132,34,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-94,200,51,74.5,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-95,200,4,98,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2447000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-15,200,200,0,0.042567
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-16,200,199,0.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-17,200,198,1,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-24,200,199,0.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-25,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-26,200,199,0.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-31,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-36,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-76,200,192,4,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-81,200,191,4.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-80,200,199,0.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-81,200,195,2.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-82,200,191,4.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-83,200,191,4.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-84,200,193,3.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-85,200,193,3.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-86,200,189,5.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-87,200,192,4,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-88,200,191,4.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-89,200,190,5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-90,200,192,4,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-91,200,188,6,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-92,200,177,11.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-93,200,136,32,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-94,200,57,71.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-95,200,7,96.5,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-96,200,0,100,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-97,200,0,100,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-98,200,0,100,
802.11 N MIMOOFDM,2452000000,20000000,MCS0,Mixed Format,114,-99,200,0,100,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-15,200,200,0,0.042567
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-16,200,199,0.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-17,200,199,0.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-18,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-19,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-20,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-21,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-22,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-23,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-24,200,199,0.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-25,200,198,1,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-26,200,199,0.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-31,200,199,0.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-36,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-41,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-46,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-51,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-56,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-61,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-66,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-71,200,200,0,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-76,200,141,29.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-81,200,179,10.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-80,200,197,1.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-81,200,191,4.5,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-82,200,192,4,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-83,200,196,2,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-84,200,194,3,
802.11 N MIMOOFDM,2457000000,20000000,MCS0,Mixed Format,114,-85,200,191,4.5,
