Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.051000,-22.830000,21.710000,22.580000,14.650000,14.490000,14.910000,-12.660000,-12.100000,-42.710000,0.010000,-0.360000,1.310000,1.480000,1.470000,17.000000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.046000,-21.560000,21.400000,21.520000,15.150000,15.100000,15.180000,-12.700000,-4.890000,-42.370000,0.090000,0.380000,1.440000,1.270000,1.250000,17.000000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.048000,-21.520000,17.840000,18.310000,11.630000,11.610000,11.660000,-12.570000,-20.580000,-46.250000,-0.050000,-0.480000,1.360000,1.450000,1.480000,-4.000000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.049000,-30.890000,22.580000,22.720000,15.160000,15.110000,15.220000,-12.660000,-14.490000,-39.260000,-0.040000,-0.040000,0.580000,1.600000,1.590000,18.000000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.047000,-23.750000,22.520000,22.590000,15.840000,15.820000,15.860000,-12.730000,-11.460000,-51.730000,0.030000,0.590000,0.950000,1.470000,1.460000,17.000000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.041000,-25.580000,19.030000,19.280000,12.200000,12.120000,12.300000,-12.660000,-15.990000,-56.270000,-0.070000,-0.500000,0.930000,1.680000,1.700000,-4.000000
