Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2412000000.000000,15.000000,20000000.000000,0,Mixedmode,0.302000,0.036000,-26.570000,22.910000,23.420000,15.190000,15.160000,15.210000,-2.910000,-8.670000,-41.750000,0.010000,0.300000,0.720000,1.700000,1.690000,18.000000
2432000000.000000,15.000000,20000000.000000,0,Mixedmode,0.301000,0.036000,-24.290000,23.420000,24.060000,16.110000,16.100000,16.110000,-2.790000,0.100000,-46.950000,-0.110000,-0.130000,1.020000,1.650000,1.650000,-1.000000
2412000000.000000,15.000000,20000000.000000,7,Mixedmode,0.302000,0.037000,-31.990000,23.100000,23.680000,15.510000,15.490000,15.510000,-2.760000,-2.310000,-39.000000,-0.030000,0.280000,0.440000,1.730000,1.750000,-17.000000
2432000000.000000,15.000000,20000000.000000,7,Mixedmode,0.302000,0.036000,-30.720000,23.880000,24.400000,16.330000,16.210000,16.420000,-2.810000,-2.850000,-45.940000,-0.050000,-0.290000,0.460000,1.670000,1.670000,-17.000000
