Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2412000000.000000,15.000000,20000000.000000,4,Mixedmode,0.302000,0.039000,-23.230000,21.750000,21.900000,14.860000,14.830000,14.920000,-12.690000,-17.140000,-41.090000,-0.050000,0.200000,1.200000,1.560000,1.520000,13.000000
5180000000.000000,15.000000,20000000.000000,4,Mixedmode,0.302000,0.037000,-21.400000,21.430000,21.870000,15.270000,15.250000,15.280000,-12.850000,-9.390000,-41.300000,-0.030000,0.470000,1.370000,1.300000,1.270000,11.000000
5700000000.000000,15.000000,20000000.000000,4,Mixedmode,0.302000,0.044000,-21.400000,17.880000,18.600000,11.600000,11.570000,11.650000,-12.730000,-13.960000,-44.060000,-0.120000,-0.430000,1.560000,1.480000,1.460000,-9.000000
2412000000.000000,15.000000,20000000.000000,7,Mixedmode,0.302000,0.036000,-30.110000,22.600000,23.360000,15.070000,14.980000,15.140000,-12.880000,-12.710000,-37.670000,-0.020000,-0.010000,0.440000,1.570000,1.570000,15.000000
5180000000.000000,15.000000,20000000.000000,7,Mixedmode,0.302000,0.034000,-24.450000,22.710000,22.740000,15.760000,15.670000,15.820000,-12.900000,-12.350000,-52.730000,0.040000,0.620000,1.350000,1.410000,1.490000,16.000000
5700000000.000000,15.000000,20000000.000000,7,Mixedmode,0.302000,0.036000,-25.560000,19.000000,19.170000,12.080000,11.990000,12.180000,-12.860000,-11.420000,-54.510000,-0.120000,-0.500000,0.900000,1.650000,1.700000,1.000000
