Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  30Hz) ,SMM(30MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,11.170000,0.000000,0.000000,15.070000,10.990000,6.420000,6.420000,0.000000,4.630000,4.270000,7.630000,10.550000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,13.760000,8.330000,6.380000,7.910000,0.000000,6.280000,5.290000,6.250000,11.390000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.020000,0.000000,0.000000,16.150000,6.980000,5.210000,6.210000,0.000000,6.440000,6.220000,9.380000,16.390000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.018000,0.000000,0.000000,14.290000,11.740000,10.160000,10.120000,0.000000,9.140000,5.340000,6.740000,10.300000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,12.700000,8.130000,5.290000,8.010000,0.000000,5.550000,4.250000,6.630000,10.020000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,12.390000,6.590000,3.880000,7.110000,0.000000,8.790000,5.980000,8.160000,12.820000
