Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  30Hz) ,SMM(30MHz  -  33MHz) 
2412000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,15.040000,14.320000,9.270000,8.630000,0.000000,9.030000,8.880000,15.430000,15.720000
5180000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.080000,0.000000,0.000000,9.340000,4.890000,3.990000,5.610000,0.000000,5.220000,3.220000,3.800000,7.410000
5700000000.000000,15.000000,20000000.000000,18Mbps,OFDM,0.302000,0.032000,0.000000,0.000000,9.590000,1.550000,0.870000,3.050000,0.000000,5.050000,3.170000,4.840000,11.500000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.018000,0.000000,0.000000,16.430000,16.120000,11.000000,11.320000,0.000000,10.200000,9.870000,16.080000,16.690000
5180000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.018000,0.000000,0.000000,12.730000,8.510000,6.390000,9.190000,0.000000,5.950000,5.360000,7.440000,10.970000
5700000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.019000,0.000000,0.000000,13.010000,5.540000,3.780000,8.120000,0.000000,8.370000,6.460000,8.180000,13.040000
