Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2412000000.000000,15.000000,20000000.000000,6Mbps,OFDM,0.302000,0.049000,-26.330000,22.710000,22.920000,15.270000,15.240000,15.300000,-2.800000,-6.540000,-42.070000,-0.010000,0.140000,0.750000,1.680000,1.690000,17.000000
2432000000.000000,15.000000,20000000.000000,6Mbps,OFDM,0.302000,0.048000,-24.540000,22.780000,23.680000,16.190000,16.170000,16.220000,-2.840000,-8.520000,-45.870000,-0.040000,-0.520000,0.940000,1.610000,1.590000,-4.000000
2412000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.040000,-32.440000,22.940000,24.380000,15.430000,15.410000,15.450000,-2.830000,-2.210000,-39.910000,0.010000,-0.010000,0.440000,1.760000,1.720000,17.000000
2432000000.000000,15.000000,20000000.000000,54Mbps,OFDM,0.302000,0.049000,-31.730000,24.250000,24.440000,16.410000,16.380000,16.440000,-2.680000,-4.670000,-46.030000,-0.050000,-0.330000,0.470000,1.740000,1.760000,-14.000000
