Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2412000000.000000,4.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-40.730000,6.850000,7.260000,-3.480000,-3.600000,-3.270000,-10.200000,-9.530000,-35.430000,-0.040000,-0.140000,0.200000,1.190000,1.190000,26.000000
2412000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-39.720000,6.370000,7.200000,-3.250000,-3.250000,-3.240000,-10.140000,-11.450000,-43.470000,-0.080000,-0.120000,0.250000,1.150000,1.150000,26.000000
2412000000.000000,8.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-39.360000,8.870000,9.530000,-0.990000,-1.020000,-0.980000,-10.200000,-9.740000,-36.790000,-0.020000,-0.210000,0.290000,1.140000,1.150000,26.000000
2412000000.000000,10.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-39.570000,11.410000,11.630000,0.900000,0.890000,0.910000,-10.160000,-10.040000,-38.130000,-0.030000,-0.030000,0.270000,1.130000,1.110000,26.000000
2412000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-36.460000,12.900000,13.450000,2.720000,2.720000,2.720000,-10.240000,-13.800000,-51.390000,0.020000,-0.040000,0.300000,1.180000,1.160000,27.000000
2412000000.000000,14.000000,20000000.000000,0,Mixedmode,0.048000,0.028000,-36.900000,13.980000,14.550000,4.450000,4.430000,4.460000,-10.170000,-9.240000,-40.630000,-0.040000,-0.010000,0.310000,1.140000,1.170000,26.000000
2412000000.000000,16.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-37.040000,14.800000,15.330000,6.210000,6.210000,6.210000,-10.170000,-10.790000,-40.690000,-0.040000,-0.120000,0.300000,1.170000,1.180000,27.000000
2412000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-28.750000,15.660000,15.840000,8.210000,8.180000,8.250000,-10.260000,-9.990000,-34.910000,-0.020000,-0.130000,0.350000,1.130000,1.160000,27.000000
2412000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-26.360000,15.780000,15.980000,9.310000,9.300000,9.310000,-10.200000,-9.090000,-47.080000,-0.050000,-0.080000,0.380000,1.180000,1.150000,26.000000
2417000000.000000,4.000000,20000000.000000,0,Mixedmode,0.050000,0.027000,-40.380000,5.950000,6.610000,-3.910000,-4.010000,-3.720000,-10.130000,-9.840000,-43.670000,-0.050000,-0.220000,0.200000,1.230000,1.200000,26.000000
2417000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-40.500000,6.590000,7.330000,-3.160000,-3.180000,-3.120000,-10.130000,-9.700000,-36.990000,-0.020000,-0.170000,0.230000,1.210000,1.200000,26.000000
2417000000.000000,8.000000,20000000.000000,0,Mixedmode,0.048000,0.026000,-41.380000,9.150000,9.440000,-0.990000,-1.030000,-0.890000,-10.160000,-10.050000,-37.090000,-0.010000,-0.080000,0.210000,1.200000,1.220000,26.000000
2417000000.000000,10.000000,20000000.000000,0,Mixedmode,0.050000,0.022000,-40.100000,10.900000,11.730000,1.010000,0.970000,1.040000,-10.200000,-9.730000,-37.950000,-0.020000,-0.070000,0.260000,1.210000,1.210000,26.000000
2417000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-37.780000,13.240000,13.380000,2.640000,2.600000,2.660000,-10.080000,-10.560000,-44.470000,-0.040000,0.080000,0.230000,1.200000,1.210000,26.000000
2417000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.025000,-36.610000,13.790000,14.340000,4.420000,4.340000,4.550000,-10.190000,-8.310000,-34.010000,-0.040000,0.010000,0.320000,1.210000,1.220000,27.000000
2417000000.000000,16.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-34.990000,15.130000,15.360000,6.370000,6.360000,6.370000,-10.200000,-11.780000,-47.040000,-0.020000,-0.060000,0.240000,1.210000,1.240000,26.000000
2417000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-30.900000,15.600000,15.860000,8.320000,8.270000,8.350000,-10.120000,-10.360000,-38.930000,-0.020000,-0.140000,0.360000,1.220000,1.210000,27.000000
2417000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-25.610000,15.820000,15.930000,9.400000,9.380000,9.420000,-10.190000,-11.090000,-35.820000,-0.020000,-0.060000,0.410000,1.240000,1.220000,27.000000
2422000000.000000,4.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-40.470000,6.000000,7.210000,-3.490000,-3.630000,-3.300000,-10.210000,-10.860000,-42.380000,0.000000,-0.170000,0.220000,1.180000,1.210000,26.000000
2422000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-41.410000,6.680000,7.150000,-3.310000,-3.320000,-3.290000,-10.220000,-10.220000,-34.930000,-0.030000,-0.100000,0.210000,1.210000,1.190000,27.000000
2422000000.000000,8.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-40.230000,9.080000,9.830000,-0.820000,-1.040000,-0.700000,-10.140000,-12.180000,-48.720000,-0.030000,-0.010000,0.250000,1.180000,1.180000,27.000000
2422000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-40.500000,11.070000,11.610000,1.020000,1.010000,1.040000,-10.150000,-10.820000,-39.930000,-0.020000,-0.060000,0.210000,1.190000,1.190000,26.000000
2422000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-38.030000,13.110000,13.430000,2.690000,2.670000,2.700000,-10.130000,-10.570000,-36.290000,-0.010000,0.050000,0.240000,1.160000,1.140000,26.000000
2422000000.000000,14.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-37.750000,13.900000,14.630000,4.460000,4.430000,4.500000,-10.210000,-10.590000,-37.680000,0.010000,-0.100000,0.240000,1.170000,1.190000,26.000000
2422000000.000000,16.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-37.570000,15.050000,15.370000,6.370000,6.340000,6.430000,-10.130000,-11.150000,-37.830000,-0.030000,-0.120000,0.230000,1.180000,1.240000,26.000000
2422000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-29.580000,15.670000,15.840000,8.390000,8.360000,8.430000,-10.210000,-12.770000,-36.780000,0.000000,-0.090000,0.380000,1.220000,1.230000,27.000000
2422000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-25.240000,15.810000,15.930000,9.440000,9.430000,9.440000,-10.090000,-9.530000,-41.090000,-0.020000,-0.010000,0.370000,1.210000,1.170000,26.000000
2427000000.000000,4.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-40.810000,6.970000,7.090000,-3.340000,-3.500000,-3.260000,-10.170000,-9.330000,-37.550000,-0.030000,-0.200000,0.240000,1.230000,1.230000,26.000000
2427000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-40.530000,6.660000,7.460000,-3.030000,-3.030000,-3.020000,-10.100000,-10.100000,-35.200000,-0.050000,-0.130000,0.200000,1.230000,1.250000,27.000000
2427000000.000000,8.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-40.580000,8.690000,9.380000,-1.040000,-1.090000,-0.950000,-10.080000,-10.190000,-44.190000,-0.050000,-0.160000,0.190000,1.200000,1.220000,26.000000
2427000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-40.460000,10.710000,11.400000,0.930000,0.920000,0.950000,-10.100000,-10.000000,-35.290000,-0.050000,0.030000,0.200000,1.210000,1.180000,26.000000
2427000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-37.870000,13.100000,13.500000,2.750000,2.720000,2.770000,-10.080000,-10.400000,-37.980000,-0.030000,0.160000,0.210000,1.210000,1.200000,27.000000
2427000000.000000,14.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-36.950000,14.320000,14.730000,4.430000,4.420000,4.430000,-10.210000,-8.340000,-36.190000,-0.030000,-0.050000,0.280000,1.230000,1.250000,27.000000
2427000000.000000,16.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-37.580000,15.150000,15.380000,6.270000,6.230000,6.300000,-10.120000,-10.360000,-41.850000,-0.020000,-0.070000,0.280000,1.240000,1.260000,26.000000
2427000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-30.070000,15.780000,15.870000,8.330000,8.160000,8.420000,-10.050000,-5.850000,-37.800000,-0.040000,-0.050000,0.270000,1.250000,1.270000,27.000000
2427000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-26.190000,15.740000,15.940000,9.360000,9.340000,9.380000,-10.100000,-9.730000,-40.670000,-0.060000,-0.050000,0.420000,1.260000,1.260000,26.000000
2432000000.000000,4.000000,20000000.000000,0,Mixedmode,0.048000,0.026000,-40.830000,6.220000,7.300000,-3.340000,-3.440000,-3.160000,-10.170000,-10.480000,-37.380000,-0.010000,-0.220000,0.190000,1.270000,1.250000,26.000000
2432000000.000000,6.000000,20000000.000000,0,Mixedmode,0.050000,0.028000,-41.160000,6.700000,7.580000,-3.050000,-3.180000,-2.980000,-10.010000,-10.170000,-36.820000,-0.030000,-0.130000,0.230000,1.260000,1.290000,26.000000
2432000000.000000,8.000000,20000000.000000,0,Mixedmode,0.048000,0.023000,-41.150000,8.820000,9.130000,-1.050000,-1.080000,-1.040000,-10.120000,-11.010000,-44.470000,-0.030000,-0.140000,0.220000,1.240000,1.220000,26.000000
2432000000.000000,10.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-39.550000,11.330000,11.650000,0.980000,0.960000,1.000000,-10.120000,-10.230000,-37.360000,-0.030000,-0.030000,0.190000,1.240000,1.260000,26.000000
2432000000.000000,12.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-38.240000,13.110000,14.210000,2.700000,2.680000,2.710000,-10.180000,-11.530000,-44.130000,-0.010000,0.040000,0.270000,1.230000,1.220000,27.000000
2432000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-38.320000,13.730000,14.510000,4.390000,4.350000,4.440000,-10.110000,-11.620000,-41.500000,-0.040000,-0.060000,0.260000,1.250000,1.250000,26.000000
2432000000.000000,16.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-36.580000,14.940000,15.390000,6.330000,6.290000,6.360000,-10.160000,-9.530000,-35.720000,0.010000,-0.030000,0.260000,1.280000,1.260000,26.000000
2432000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.021000,-29.580000,15.570000,15.850000,8.310000,8.210000,8.480000,-10.070000,-10.070000,-38.370000,-0.030000,-0.110000,0.340000,1.270000,1.280000,27.000000
2432000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-26.980000,15.840000,15.890000,9.390000,9.360000,9.420000,-10.150000,-9.360000,-41.500000,-0.020000,-0.020000,0.320000,1.300000,1.340000,26.000000
2437000000.000000,4.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-40.070000,6.000000,6.780000,-3.660000,-3.760000,-3.480000,-10.140000,-9.610000,-40.960000,0.000000,-0.080000,0.250000,1.230000,1.280000,27.000000
2437000000.000000,6.000000,20000000.000000,0,Mixedmode,0.050000,0.027000,-40.200000,6.960000,7.290000,-3.190000,-3.200000,-3.160000,-10.040000,-10.280000,-40.820000,-0.040000,-0.160000,0.220000,1.210000,1.220000,26.000000
2437000000.000000,8.000000,20000000.000000,0,Mixedmode,0.050000,0.022000,-39.670000,9.270000,9.530000,-0.910000,-0.930000,-0.880000,-10.150000,-10.320000,-43.020000,-0.020000,-0.080000,0.240000,1.200000,1.210000,27.000000
2437000000.000000,10.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-39.480000,11.200000,12.910000,0.940000,0.890000,1.040000,-10.100000,-12.350000,-36.840000,-0.040000,-0.060000,0.210000,1.210000,1.210000,26.000000
2437000000.000000,12.000000,20000000.000000,0,Mixedmode,0.050000,0.024000,-37.690000,12.800000,13.310000,2.620000,2.620000,2.630000,-10.130000,-10.340000,-36.350000,-0.030000,0.000000,0.270000,1.190000,1.160000,26.000000
2437000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-37.300000,14.130000,14.550000,4.530000,4.480000,4.570000,-10.180000,-9.040000,-40.970000,-0.020000,-0.030000,0.290000,1.200000,1.230000,26.000000
2437000000.000000,16.000000,20000000.000000,0,Mixedmode,0.050000,0.027000,-36.830000,15.050000,15.390000,6.300000,6.260000,6.320000,-10.150000,-9.430000,-37.610000,-0.010000,-0.050000,0.240000,1.260000,1.260000,26.000000
2437000000.000000,18.000000,20000000.000000,0,Mixedmode,0.048000,0.023000,-29.590000,15.670000,15.850000,8.370000,8.350000,8.390000,-10.070000,-11.850000,-37.700000,-0.030000,-0.080000,0.350000,1.260000,1.260000,27.000000
2437000000.000000,19.000000,20000000.000000,0,Mixedmode,0.052000,0.029000,-27.040000,15.820000,15.960000,9.430000,9.420000,9.450000,-10.110000,-8.950000,-35.630000,-0.020000,-0.050000,0.380000,1.270000,1.270000,26.000000
2442000000.000000,4.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-39.120000,6.390000,7.080000,-3.560000,-3.730000,-3.470000,-10.100000,-9.900000,-44.470000,-0.010000,-0.140000,0.180000,1.280000,1.300000,27.000000
2442000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-40.200000,7.100000,7.370000,-3.150000,-3.170000,-3.120000,-10.100000,-9.440000,-42.080000,-0.030000,-0.200000,0.220000,1.250000,1.220000,27.000000
2442000000.000000,8.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-39.840000,8.750000,9.430000,-0.990000,-1.010000,-0.950000,-10.130000,-8.670000,-41.600000,-0.040000,-0.130000,0.170000,1.240000,1.230000,27.000000
2442000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-39.430000,10.600000,11.460000,0.900000,0.890000,0.900000,-10.110000,-9.380000,-37.660000,-0.010000,-0.030000,0.250000,1.260000,1.270000,26.000000
2442000000.000000,12.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-37.770000,12.610000,13.310000,2.700000,2.690000,2.710000,-10.130000,-9.230000,-46.200000,-0.040000,0.090000,0.250000,1.270000,1.300000,26.000000
2442000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-38.190000,13.840000,14.610000,4.600000,4.540000,4.630000,-10.050000,-9.810000,-48.230000,-0.030000,-0.050000,0.260000,1.260000,1.260000,26.000000
2442000000.000000,16.000000,20000000.000000,0,Mixedmode,0.085000,0.025000,-37.970000,15.030000,15.420000,6.370000,6.370000,6.370000,-10.090000,-8.740000,-38.180000,-0.010000,-0.220000,0.230000,1.280000,1.280000,26.000000
2442000000.000000,18.000000,20000000.000000,0,Mixedmode,0.087000,0.025000,-31.030000,15.730000,15.900000,8.380000,8.370000,8.390000,-10.130000,-10.650000,-33.870000,-0.030000,-0.030000,0.300000,1.280000,1.270000,26.000000
2442000000.000000,19.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-25.550000,15.830000,15.980000,9.390000,9.380000,9.400000,-10.210000,-9.640000,-40.040000,0.000000,0.010000,0.370000,1.300000,1.260000,26.000000
2447000000.000000,4.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-41.620000,6.210000,6.960000,-3.280000,-3.380000,-3.080000,-10.100000,-9.970000,-39.100000,-0.030000,-0.090000,0.200000,1.290000,1.320000,27.000000
2447000000.000000,6.000000,20000000.000000,0,Mixedmode,0.050000,0.026000,-40.420000,6.860000,7.420000,-3.090000,-3.100000,-3.080000,-10.100000,-10.690000,-36.160000,-0.010000,-0.210000,0.250000,1.300000,1.280000,26.000000
2447000000.000000,8.000000,20000000.000000,0,Mixedmode,0.057000,0.023000,-40.120000,8.620000,9.560000,-0.970000,-0.990000,-0.950000,-10.120000,-10.690000,-37.350000,-0.050000,-0.050000,0.240000,1.260000,1.290000,27.000000
2447000000.000000,10.000000,20000000.000000,0,Mixedmode,0.060000,0.025000,-39.870000,10.920000,11.490000,1.000000,0.990000,1.000000,-10.130000,-9.150000,-37.180000,0.000000,-0.060000,0.220000,1.280000,1.250000,26.000000
2447000000.000000,12.000000,20000000.000000,0,Mixedmode,0.058000,0.028000,-37.580000,12.960000,13.360000,2.660000,2.640000,2.700000,-10.120000,-9.680000,-48.870000,-0.040000,0.030000,0.240000,1.240000,1.270000,27.000000
2447000000.000000,14.000000,20000000.000000,0,Mixedmode,0.054000,0.026000,-38.230000,14.240000,14.550000,4.610000,4.560000,4.680000,-10.130000,-11.580000,-39.340000,-0.020000,-0.050000,0.250000,1.280000,1.290000,26.000000
2447000000.000000,16.000000,20000000.000000,0,Mixedmode,0.068000,0.024000,-37.370000,15.070000,15.440000,6.420000,6.390000,6.460000,-10.110000,-11.500000,-38.210000,-0.020000,-0.080000,0.260000,1.270000,1.320000,25.000000
2447000000.000000,18.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-29.820000,15.860000,15.920000,8.380000,8.340000,8.410000,-10.030000,-11.920000,-47.290000,-0.010000,-0.010000,0.330000,1.280000,1.250000,26.000000
2447000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-25.610000,15.990000,16.010000,9.430000,9.420000,9.440000,-10.040000,-8.640000,-37.440000,-0.010000,-0.020000,0.390000,1.300000,1.330000,-26.000000
2452000000.000000,4.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-41.290000,6.440000,7.060000,-3.290000,-3.370000,-3.130000,-10.110000,-11.130000,-40.380000,-0.030000,-0.190000,0.220000,1.300000,1.290000,26.000000
2452000000.000000,6.000000,20000000.000000,0,Mixedmode,0.050000,0.026000,-40.330000,8.300000,8.790000,-3.190000,-3.190000,-3.180000,-10.120000,-12.150000,-36.590000,-0.020000,-0.090000,0.190000,1.280000,1.260000,27.000000
2452000000.000000,8.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-41.650000,8.860000,9.500000,-0.930000,-0.940000,-0.920000,-10.140000,-10.060000,-33.690000,-0.030000,-0.070000,0.210000,1.300000,1.310000,26.000000
2452000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-40.890000,11.510000,11.580000,1.130000,1.130000,1.140000,-10.080000,-11.050000,-35.700000,-0.040000,0.000000,0.210000,1.280000,1.280000,27.000000
2452000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-38.240000,12.700000,13.340000,2.770000,2.760000,2.770000,-10.020000,-10.560000,-42.130000,-0.020000,0.060000,0.310000,1.270000,1.250000,26.000000
2452000000.000000,14.000000,20000000.000000,0,Mixedmode,0.052000,0.028000,-37.650000,13.880000,14.360000,4.380000,4.370000,4.390000,-10.090000,-9.950000,-40.490000,-0.010000,-0.010000,0.300000,1.300000,1.290000,26.000000
2452000000.000000,16.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-37.090000,14.970000,15.470000,6.380000,6.370000,6.390000,-10.120000,-11.460000,-38.560000,-0.030000,-0.100000,0.330000,1.290000,1.290000,26.000000
2452000000.000000,18.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-31.260000,15.670000,15.950000,8.400000,8.360000,8.450000,-10.090000,-9.460000,-48.700000,-0.030000,-0.020000,0.310000,1.320000,1.300000,26.000000
2452000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.021000,-25.510000,15.960000,16.000000,9.420000,9.390000,9.450000,-10.040000,-12.780000,-40.370000,-0.010000,0.000000,0.430000,1.320000,1.300000,-26.000000
2457000000.000000,4.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-41.470000,6.010000,6.850000,-3.800000,-3.910000,-3.610000,-10.170000,-9.830000,-41.490000,0.000000,-0.280000,0.210000,1.310000,1.300000,27.000000
2457000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-40.200000,6.250000,7.340000,-3.290000,-3.390000,-3.100000,-10.060000,-10.970000,-37.430000,-0.030000,-0.180000,0.230000,1.290000,1.290000,26.000000
2457000000.000000,8.000000,20000000.000000,0,Mixedmode,0.215000,0.023000,-41.190000,8.730000,9.390000,-0.880000,-0.900000,-0.860000,-10.150000,-10.690000,-36.660000,0.010000,-0.110000,0.200000,1.280000,1.260000,26.000000
2457000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-39.190000,11.290000,11.450000,0.980000,0.950000,1.000000,-10.150000,-9.960000,-37.140000,-0.040000,-0.130000,0.200000,1.290000,1.310000,26.000000
2457000000.000000,12.000000,20000000.000000,0,Mixedmode,0.050000,0.029000,-38.730000,12.770000,13.430000,2.740000,2.710000,2.750000,-10.050000,-9.080000,-41.210000,-0.020000,0.040000,0.330000,1.270000,1.300000,26.000000
2457000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-37.410000,14.230000,14.570000,4.540000,4.390000,4.610000,-10.110000,-11.490000,-36.880000,0.000000,-0.090000,0.240000,1.280000,1.270000,26.000000
2457000000.000000,16.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-38.120000,14.940000,15.550000,6.410000,6.380000,6.420000,-10.010000,-10.580000,-51.490000,-0.030000,-0.130000,0.250000,1.310000,1.300000,26.000000
2457000000.000000,18.000000,20000000.000000,0,Mixedmode,0.050000,0.022000,-29.880000,15.750000,16.020000,8.410000,8.350000,8.460000,-10.070000,-9.160000,-35.560000,-0.010000,0.010000,0.320000,1.330000,1.310000,27.000000
2457000000.000000,19.000000,20000000.000000,0,Mixedmode,0.050000,0.028000,-24.730000,15.940000,16.160000,9.480000,9.440000,9.510000,-10.090000,-12.530000,-36.970000,-0.020000,-0.100000,0.480000,1.310000,1.310000,-26.000000
2462000000.000000,4.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-41.270000,6.430000,7.010000,-3.480000,-3.650000,-3.380000,-10.080000,-10.520000,-34.430000,-0.010000,-0.220000,0.230000,1.270000,1.260000,27.000000
2462000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.027000,-42.200000,6.850000,7.360000,-3.120000,-3.120000,-3.110000,-10.050000,-10.800000,-40.670000,-0.020000,-0.180000,0.210000,1.260000,1.240000,26.000000
2462000000.000000,8.000000,20000000.000000,0,Mixedmode,0.050000,0.022000,-41.490000,8.820000,9.480000,-0.960000,-0.980000,-0.950000,-10.030000,-9.520000,-39.930000,0.000000,-0.120000,0.190000,1.260000,1.290000,26.000000
2462000000.000000,10.000000,20000000.000000,0,Mixedmode,0.049000,0.032000,-39.650000,10.840000,11.300000,0.960000,0.900000,1.070000,-10.030000,-8.990000,-37.190000,0.000000,-0.150000,0.260000,1.240000,1.200000,26.000000
2462000000.000000,12.000000,20000000.000000,0,Mixedmode,0.048000,0.021000,-38.700000,12.880000,13.340000,2.820000,2.810000,2.820000,-10.090000,-10.360000,-38.310000,-0.010000,0.080000,0.260000,1.270000,1.270000,26.000000
2462000000.000000,14.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-37.540000,14.570000,14.910000,4.530000,4.520000,4.530000,-10.100000,-8.720000,-34.120000,-0.020000,-0.080000,0.320000,1.270000,1.260000,27.000000
2462000000.000000,16.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-37.330000,15.140000,15.680000,6.560000,6.330000,6.690000,-10.080000,-10.830000,-35.180000,-0.030000,-0.080000,0.260000,1.290000,1.270000,26.000000
2462000000.000000,18.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-30.610000,15.940000,16.100000,8.480000,8.430000,8.520000,-10.140000,-7.230000,-36.440000,-0.030000,-0.050000,0.330000,1.290000,1.310000,27.000000
2462000000.000000,19.000000,20000000.000000,0,Mixedmode,0.146000,0.029000,-24.520000,16.060000,16.230000,9.530000,9.530000,9.540000,-10.080000,-9.270000,-36.070000,-0.020000,-0.090000,0.490000,1.260000,1.270000,26.000000
2467000000.000000,4.000000,20000000.000000,0,Mixedmode,0.049000,0.024000,-40.490000,6.510000,6.660000,-3.740000,-3.890000,-3.670000,-10.020000,-11.010000,-33.650000,-0.030000,-0.240000,0.250000,1.220000,1.260000,27.000000
2467000000.000000,6.000000,20000000.000000,0,Mixedmode,0.051000,0.023000,-39.870000,7.020000,7.390000,-3.020000,-3.050000,-2.970000,-10.100000,-8.660000,-37.490000,-0.010000,-0.190000,0.270000,1.280000,1.260000,27.000000
2467000000.000000,8.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-39.740000,8.890000,9.540000,-0.850000,-0.920000,-0.770000,-10.080000,-10.380000,-50.980000,-0.030000,-0.120000,0.200000,1.220000,1.250000,27.000000
2467000000.000000,10.000000,20000000.000000,0,Mixedmode,0.048000,0.022000,-38.890000,11.250000,11.640000,1.120000,1.090000,1.140000,-10.020000,-10.600000,-40.360000,-0.040000,-0.140000,0.260000,1.230000,1.260000,26.000000
2467000000.000000,12.000000,20000000.000000,0,Mixedmode,0.049000,0.028000,-37.680000,13.290000,13.400000,2.710000,2.690000,2.740000,-10.090000,-11.600000,-38.490000,-0.020000,-0.030000,0.320000,1.260000,1.230000,27.000000
2467000000.000000,14.000000,20000000.000000,0,Mixedmode,0.049000,0.023000,-36.630000,14.000000,14.810000,4.530000,4.520000,4.560000,-10.060000,-9.810000,-34.490000,0.000000,-0.070000,0.290000,1.240000,1.220000,26.000000
2467000000.000000,16.000000,20000000.000000,0,Mixedmode,0.048000,0.026000,-36.080000,15.370000,15.630000,6.330000,6.330000,6.340000,-10.110000,-7.190000,-41.290000,-0.010000,-0.110000,0.320000,1.290000,1.300000,26.000000
2467000000.000000,18.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-29.450000,15.980000,16.180000,8.560000,8.560000,8.560000,-10.170000,-10.140000,-41.000000,0.020000,-0.070000,0.320000,1.290000,1.300000,27.000000
2467000000.000000,19.000000,20000000.000000,0,Mixedmode,0.050000,0.030000,-26.590000,16.060000,16.320000,9.600000,9.590000,9.610000,-10.040000,-7.320000,-38.170000,-0.010000,-0.100000,0.400000,1.290000,1.310000,26.000000
2472000000.000000,4.000000,20000000.000000,0,Mixedmode,0.049000,0.026000,-40.030000,5.690000,6.260000,-3.780000,-3.880000,-3.580000,-9.970000,-9.590000,-37.580000,0.000000,-0.200000,0.200000,1.190000,1.170000,26.000000
2472000000.000000,6.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-41.610000,7.060000,7.270000,-3.170000,-3.190000,-3.150000,-10.040000,-9.680000,-35.460000,-0.030000,-0.180000,0.190000,1.200000,1.220000,27.000000
2472000000.000000,8.000000,20000000.000000,0,Mixedmode,0.048000,0.027000,-40.220000,9.350000,9.660000,-0.770000,-0.780000,-0.770000,-10.120000,-9.270000,-41.290000,-0.020000,-0.130000,0.270000,1.160000,1.190000,26.000000
2472000000.000000,10.000000,20000000.000000,0,Mixedmode,0.050000,0.023000,-39.800000,10.780000,11.710000,1.210000,1.150000,1.310000,-10.080000,-10.390000,-38.370000,-0.020000,-0.120000,0.210000,1.190000,1.210000,26.000000
2472000000.000000,12.000000,20000000.000000,0,Mixedmode,0.048000,0.029000,-38.060000,12.540000,13.430000,2.860000,2.850000,2.870000,-10.050000,-9.530000,-34.350000,-0.010000,-0.040000,0.280000,1.180000,1.180000,26.000000
